10/22/2018												
4:51 PM												
aGe-noise_2018.10.22_COND_450to300.txt												
												
Data taken by: Brenda												
Ammeter is Keithley 485 at GPIB11::22::INSTR												
Temperature Controller is Lake Shore 331 at GPIB11::12::INSTR with the settings: control sensor=B;sample sensor=B;loop=1												
Readings: 5												
Voltage (V): 88.3												
Geo Factor: 25000												
Ea Window (pts): 3												
Shut off V when done?: TRUE												
Mconnect?: FALSE												
Use Abs(Cond)?: FALSE												
Rate (K/min): 1												
Heater: High												
description for header												
********************
Time (s)	Temperature Control (K)	1/kT Control (1/eV)	Rate Control (K/min)	Temperature Sample (K)	1/kT Sample (1/eV)	Rate Sample (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea
3.055695E+3	3.991600E+2	2.904600E+1	-9.349030E-1	3.991500E+2	2.904672E+1	-9.349030E-1	1.369840E-6	7.274527E-4	3.878369E-4	5.170905E-1	1.501955E+1
3.061471E+3	3.990700E+2	2.905255E+1	-9.675685E-1	3.990600E+2	2.905328E+1	-1.075076E+0	1.365040E-6	6.844815E-4	3.864779E-4	5.036209E-1	1.463209E+1
3.067052E+3	3.989800E+2	2.905910E+1	-1.004413E+0	3.989600E+2	2.906056E+1	-1.004413E+0	1.360320E-6	6.745513E-4	3.851416E-4	4.905406E-1	1.425558E+1
3.073623E+3	3.988700E+2	2.906711E+1	-1.090909E+0	3.988500E+2	2.906857E+1	-9.818182E-1	1.354840E-6	6.896347E-4	3.835900E-4	5.188547E-1	1.508190E+1
3.079123E+3	3.987700E+2	2.907440E+1	-9.515419E-1	3.987600E+2	2.907513E+1	-1.057269E+0	1.350060E-6	7.154639E-4	3.822367E-4	5.161261E-1	1.500668E+1
3.084798E+3	3.986800E+2	2.908097E+1	-1.010441E+0	3.986600E+2	2.908243E+1	-1.010441E+0	1.345180E-6	7.996248E-4	3.808550E-4	4.911574E-1	1.428406E+1
3.090736E+3	3.985800E+2	2.908826E+1	-1.076877E+0	3.985600E+2	2.908972E+1	-9.871373E-1	1.340420E-6	6.986488E-4	3.795074E-4	5.017124E-1	1.459487E+1
3.097422E+3	3.984600E+2	2.909702E+1	-9.452127E-1	3.984500E+2	2.909775E+1	-1.050236E+0	1.334880E-6	7.366667E-4	3.779388E-4	5.032194E-1	1.464236E+1
3.103135E+3	3.983700E+2	2.910360E+1	-1.028454E+0	3.983500E+2	2.910506E+1	-9.256085E-1	1.330120E-6	7.258003E-4	3.765912E-4	5.140321E-1	1.496068E+1
3.108969E+3	3.982700E+2	2.911090E+1	-1.029866E+0	3.982600E+2	2.911164E+1	-1.029866E+0	1.325380E-6	7.646185E-4	3.752492E-4	5.200776E-1	1.514055E+1
3.114795E+3	3.981700E+2	2.911822E+1	-1.027925E+0	3.981600E+2	2.911895E+1	-1.027925E+0	1.320540E-6	7.546109E-4	3.738788E-4	4.959650E-1	1.444199E+1
3.120632E+3	3.980700E+2	2.912553E+1	-9.084791E-1	3.980600E+2	2.912626E+1	-1.009421E+0	1.315800E-6	7.934569E-4	3.725368E-4	4.892001E-1	1.424858E+1
3.126576E+3	3.979800E+2	2.913212E+1	-9.811209E-1	3.979600E+2	2.913358E+1	-9.811209E-1	1.311120E-6	6.998639E-4	3.712118E-4	4.933362E-1	1.437285E+1
3.133303E+3	3.978700E+2	2.914017E+1	-1.069519E+0	3.978500E+2	2.914164E+1	-9.625668E-1	1.305860E-6	7.031001E-4	3.697225E-4	5.137081E-1	1.496984E+1
3.138913E+3	3.977700E+2	2.914750E+1	-1.046572E+0	3.977600E+2	2.914823E+1	-1.046572E+0	1.301280E-6	7.318682E-4	3.684258E-4	4.994721E-1	1.455898E+1
3.144646E+3	3.976700E+2	2.915483E+1	-9.051139E-1	3.976600E+2	2.915556E+1	-9.956253E-1	1.296800E-6	6.832220E-4	3.671574E-4	4.841352E-1	1.411543E+1
3.151275E+3	3.975700E+2	2.916216E+1	-1.096291E+0	3.975500E+2	2.916363E+1	-9.866618E-1	1.291620E-6	6.624007E-4	3.656908E-4	5.071129E-1	1.478880E+1
3.156748E+3	3.974700E+2	2.916950E+1	-9.806835E-1	3.974600E+2	2.917023E+1	-9.806835E-1	1.287180E-6	7.128805E-4	3.644337E-4	5.078303E-1	1.481398E+1
3.163478E+3	3.973600E+2	2.917757E+1	-9.589771E-1	3.973500E+2	2.917831E+1	-1.065530E+0	1.282020E-6	7.157498E-4	3.629728E-4	4.936540E-1	1.440378E+1
3.169109E+3	3.972700E+2	2.918418E+1	-1.027573E+0	3.972500E+2	2.918565E+1	-9.248159E-1	1.277420E-6	7.557432E-4	3.616704E-4	5.165674E-1	1.507610E+1
3.174948E+3	3.971700E+2	2.919153E+1	-1.011634E+0	3.971600E+2	2.919227E+1	-1.011634E+0	1.272800E-6	7.717977E-4	3.603624E-4	5.193454E-1	1.516112E+1
3.180879E+3	3.970700E+2	2.919888E+1	-9.270386E-1	3.970600E+2	2.919962E+1	-9.270386E-1	1.268180E-6	7.754117E-4	3.590544E-4	5.154167E-1	1.504973E+1
3.186704E+3	3.969800E+2	2.920550E+1	-9.661836E-1	3.969700E+2	2.920624E+1	-9.661836E-1	1.263660E-6	7.265802E-4	3.577746E-4	5.134673E-1	1.499691E+1
3.193535E+3	3.968700E+2	2.921360E+1	-9.846827E-1	3.968600E+2	2.921433E+1	-1.094092E+0	1.258620E-6	6.537319E-4	3.563477E-4	4.831804E-1	1.411560E+1
3.199019E+3	3.967800E+2	2.922022E+1	-9.875804E-1	3.967600E+2	2.922170E+1	-9.875804E-1	1.254260E-6	7.320255E-4	3.551133E-4	4.880328E-1	1.426134E+1
3.205702E+3	3.966700E+2	2.922833E+1	-1.054482E+0	3.966500E+2	2.922980E+1	-9.490334E-1	1.249160E-6	7.350142E-4	3.536693E-4	5.154148E-1	1.506501E+1
3.211392E+3	3.965700E+2	2.923570E+1	-9.617097E-1	3.965600E+2	2.923643E+1	-1.068566E+0	1.244760E-6	6.994376E-4	3.524236E-4	4.972078E-1	1.453683E+1
3.217007E+3	3.964800E+2	2.924233E+1	-9.827278E-1	3.964600E+2	2.924381E+1	-9.827278E-1	1.240480E-6	7.397182E-4	3.512118E-4	4.854477E-1	1.419652E+1
3.223723E+3	3.963700E+2	2.925045E+1	-1.067806E+0	3.963500E+2	2.925192E+1	-9.610251E-1	1.235440E-6	7.431768E-4	3.497848E-4	5.180347E-1	1.515305E+1
3.229342E+3	3.962700E+2	2.925783E+1	-1.009761E+0	3.962600E+2	2.925857E+1	-1.009761E+0	1.231020E-6	7.842289E-4	3.485334E-4	5.137634E-1	1.503223E+1
3.235284E+3	3.961700E+2	2.926521E+1	-9.283136E-1	3.961600E+2	2.926595E+1	-1.031460E+0	1.226560E-6	7.617603E-4	3.472707E-4	4.900008E-1	1.434034E+1
3.241101E+3	3.960800E+2	2.927186E+1	-9.661836E-1	3.960600E+2	2.927334E+1	-9.661836E-1	1.222140E-6	7.645153E-4	3.460193E-4	4.968229E-1	1.454387E+1
3.247932E+3	3.959700E+2	2.928000E+1	-1.097896E+0	3.959500E+2	2.928147E+1	-9.881061E-1	1.217140E-6	6.888698E-4	3.446036E-4	5.181837E-1	1.517272E+1
3.253397E+3	3.958700E+2	2.928739E+1	-1.035733E+0	3.958600E+2	2.928813E+1	-1.035733E+0	1.212800E-6	7.305428E-4	3.433749E-4	5.098562E-1	1.493299E+1
3.259190E+3	3.957700E+2	2.929479E+1	-9.437260E-1	3.957600E+2	2.929553E+1	-1.048584E+0	1.208440E-6	7.345782E-4	3.421404E-4	4.874093E-1	1.427891E+1
3.264912E+3	3.956800E+2	2.930146E+1	-1.010101E+0	3.956600E+2	2.930294E+1	-1.010101E+0	1.204080E-6	8.017752E-4	3.409060E-4	4.911782E-1	1.439296E+1
3.270852E+3	3.955800E+2	2.930886E+1	-1.019888E+0	3.955600E+2	2.931034E+1	-9.178990E-1	1.199680E-6	7.648753E-4	3.396602E-4	5.123769E-1	1.501770E+1
3.276735E+3	3.954800E+2	2.931627E+1	-9.981851E-1	3.954700E+2	2.931702E+1	-1.088929E+0	1.195420E-6	7.157066E-4	3.384541E-4	4.895187E-1	1.435190E+1
3.283347E+3	3.953700E+2	2.932443E+1	-1.067426E+0	3.953500E+2	2.932591E+1	-9.606832E-1	1.190540E-6	7.456227E-4	3.370725E-4	4.899518E-1	1.436760E+1
3.288968E+3	3.952700E+2	2.933185E+1	-9.639258E-1	3.952600E+2	2.933259E+1	-9.639258E-1	1.186300E-6	7.468619E-4	3.358720E-4	5.199474E-1	1.525187E+1
3.295815E+3	3.951600E+2	2.934001E+1	-9.615385E-1	3.951500E+2	2.934076E+1	-1.068376E+0	1.181380E-6	7.364755E-4	3.344790E-4	4.983921E-1	1.462300E+1
3.301431E+3	3.950700E+2	2.934670E+1	-1.013171E+0	3.950500E+2	2.934818E+1	-9.118541E-1	1.177120E-6	7.795344E-4	3.332729E-4	5.111302E-1	1.500049E+1
3.307353E+3	3.949700E+2	2.935413E+1	-1.055966E+0	3.949600E+2	2.935487E+1	-1.055966E+0	1.172880E-6	7.015211E-4	3.320725E-4	5.065909E-1	1.487116E+1
3.313035E+3	3.948700E+2	2.936156E+1	-9.233926E-1	3.948600E+2	2.936231E+1	-1.025992E+0	1.168720E-6	7.733936E-4	3.308947E-4	4.798265E-1	1.408881E+1
3.318883E+3	3.947800E+2	2.936826E+1	-1.050941E+0	3.947600E+2	2.936974E+1	-9.633630E-1	1.164540E-6	7.766444E-4	3.297112E-4	4.927376E-1	1.447178E+1
3.325734E+3	3.946600E+2	2.937719E+1	-9.675685E-1	3.946500E+2	2.937793E+1	-9.675685E-1	1.159760E-6	7.229521E-4	3.283579E-4	5.114976E-1	1.502629E+1
3.331315E+3	3.945700E+2	2.938389E+1	-1.370585E+0	3.945600E+2	2.938463E+1	-1.054296E+0	1.155700E-6	7.543305E-4	3.272084E-4	5.060605E-1	1.487064E+1
3.337006E+3	3.944400E+2	2.939357E+1	-7.015200E-1	3.944600E+2	2.939208E+1	-1.002171E+0	1.151480E-6	7.968923E-4	3.260136E-4	4.930176E-1	1.449081E+1
3.342993E+3	3.943700E+2	2.939879E+1	-1.011122E+0	3.943600E+2	2.939953E+1	-1.011122E+0	1.147240E-6	7.462730E-4	3.248131E-4	4.922329E-1	1.447143E+1
3.348927E+3	3.942700E+2	2.940624E+1	-8.777063E-1	3.942600E+2	2.940699E+1	-9.654769E-1	1.143060E-6	7.616678E-4	3.236297E-4	4.916195E-1	1.445726E+1
3.355763E+3	3.941700E+2	2.941370E+1	-1.067616E+0	3.941500E+2	2.941520E+1	-9.608541E-1	1.138440E-6	7.098171E-4	3.223216E-4	5.100960E-1	1.500411E+1
3.361383E+3	3.940700E+2	2.942117E+1	-9.433962E-1	3.940600E+2	2.942192E+1	-1.048218E+0	1.134380E-6	7.118119E-4	3.211721E-4	4.977816E-1	1.464594E+1
3.367107E+3	3.939800E+2	2.942789E+1	-1.011960E+0	3.939600E+2	2.942938E+1	-9.199632E-1	1.130420E-6	6.719672E-4	3.200510E-4	5.022374E-1	1.478050E+1
3.373629E+3	3.938700E+2	2.943611E+1	-1.078361E+0	3.938600E+2	2.943686E+1	-1.078361E+0	1.125900E-6	7.021666E-4	3.187712E-4	5.085128E-1	1.496905E+1
3.379193E+3	3.937700E+2	2.944358E+1	-9.432314E-1	3.937600E+2	2.944433E+1	-1.048035E+0	1.121860E-6	7.473757E-4	3.176274E-4	4.863727E-1	1.432091E+1
3.384918E+3	3.936800E+2	2.945031E+1	-9.625201E-1	3.936600E+2	2.945181E+1	-9.625201E-1	1.117740E-6	7.501306E-4	3.164609E-4	5.002046E-1	1.473214E+1
3.391775E+3	3.935700E+2	2.945855E+1	-1.048218E+0	3.935500E+2	2.946004E+1	-9.433962E-1	1.113080E-6	7.686509E-4	3.151416E-4	5.214283E-1	1.536082E+1
3.397499E+3	3.934700E+2	2.946603E+1	-1.036986E+0	3.934600E+2	2.946678E+1	-1.036986E+0	1.109040E-6	7.560151E-4	3.139977E-4	5.102458E-1	1.503556E+1
3.403285E+3	3.933700E+2	2.947352E+1	-9.417510E-1	3.933600E+2	2.947427E+1	-1.046390E+0	1.105020E-6	7.307245E-4	3.128596E-4	4.830931E-1	1.423882E+1
3.409019E+3	3.932800E+2	2.948027E+1	-1.058979E+0	3.932600E+2	2.948177E+1	-9.707310E-1	1.101040E-6	7.615082E-4	3.117327E-4	4.953211E-1	1.460314E+1
3.415818E+3	3.931600E+2	2.948927E+1	-9.608541E-1	3.931500E+2	2.949002E+1	-1.067616E+0	1.096440E-6	7.647030E-4	3.104304E-4	4.922652E-1	1.451671E+1
3.421438E+3	3.930700E+2	2.949602E+1	-1.027573E+0	3.930500E+2	2.949752E+1	-9.248159E-1	1.092540E-6	7.396380E-4	3.093262E-4	5.014929E-1	1.479254E+1
3.427277E+3	3.929700E+2	2.950352E+1	-9.850420E-1	3.929600E+2	2.950428E+1	-9.850420E-1	1.088620E-6	6.540752E-4	3.082163E-4	5.246978E-1	1.548084E+1
3.432759E+3	3.928800E+2	2.951028E+1	-9.968283E-1	3.928700E+2	2.951103E+1	-9.968283E-1	1.084820E-6	7.002131E-4	3.071404E-4	5.079119E-1	1.498946E+1
3.439380E+3	3.927700E+2	2.951855E+1	-9.620524E-1	3.927600E+2	2.951930E+1	-1.068947E+0	1.080340E-6	7.037258E-4	3.058720E-4	4.891790E-1	1.444002E+1
3.444993E+3	3.926800E+2	2.952531E+1	-1.028454E+0	3.926600E+2	2.952682E+1	-1.028454E+0	1.076480E-6	7.947848E-4	3.047792E-4	4.830515E-1	1.426296E+1
3.450827E+3	3.925800E+2	2.953283E+1	-9.656181E-1	3.925600E+2	2.953434E+1	-9.656181E-1	1.072520E-6	7.528672E-4	3.036580E-4	4.959060E-1	1.464647E+1
3.457662E+3	3.924700E+2	2.954111E+1	-1.096892E+0	3.924500E+2	2.954262E+1	-9.872029E-1	1.068080E-6	6.666536E-4	3.024009E-4	5.046749E-1	1.490897E+1
3.463132E+3	3.923700E+2	2.954864E+1	-1.013825E+0	3.923600E+2	2.954939E+1	-1.013825E+0	1.064400E-6	6.839637E-4	3.013590E-4	4.988107E-1	1.474000E+1
3.469642E+3	3.922600E+2	2.955693E+1	-9.576166E-1	3.922500E+2	2.955768E+1	-9.576166E-1	1.060080E-6	7.617021E-4	3.001359E-4	5.087340E-1	1.503653E+1
3.475281E+3	3.921700E+2	2.956371E+1	-1.035018E+0	3.921600E+2	2.956446E+1	-1.035018E+0	1.056260E-6	7.650428E-4	2.990544E-4	5.071990E-1	1.499532E+1
3.481078E+3	3.920700E+2	2.957125E+1	-1.022321E+0	3.920600E+2	2.957200E+1	-1.022321E+0	1.052400E-6	7.978362E-4	2.979615E-4	4.900667E-1	1.449225E+1
3.486947E+3	3.919700E+2	2.957879E+1	-9.086320E-1	3.919600E+2	2.957955E+1	-1.009591E+0	1.048480E-6	7.847552E-4	2.968516E-4	4.928880E-1	1.457940E+1
3.492890E+3	3.918800E+2	2.958559E+1	-1.028983E+0	3.918600E+2	2.958710E+1	-1.028983E+0	1.044600E-6	7.894133E-4	2.957531E-4	4.843043E-1	1.432917E+1
3.498721E+3	3.917800E+2	2.959314E+1	-9.959258E-1	3.917600E+2	2.959465E+1	-9.053871E-1	1.040840E-6	7.304323E-4	2.946886E-4	5.101244E-1	1.509691E+1
3.505348E+3	3.916700E+2	2.960145E+1	-1.070473E+0	3.916600E+2	2.960221E+1	-1.070473E+0	1.036580E-6	7.036440E-4	2.934824E-4	5.091453E-1	1.507187E+1
3.510953E+3	3.915700E+2	2.960901E+1	-9.256085E-1	3.915600E+2	2.960977E+1	-1.028454E+0	1.032860E-6	7.360757E-4	2.924292E-4	4.775699E-1	1.414074E+1
3.516787E+3	3.914800E+2	2.961582E+1	-9.628009E-1	3.914600E+2	2.961733E+1	-8.752735E-1	1.029120E-6	7.846171E-4	2.913703E-4	5.125762E-1	1.518109E+1
3.523642E+3	3.913700E+2	2.962414E+1	-1.095090E+0	3.913600E+2	2.962490E+1	-1.095090E+0	1.024880E-6	6.809127E-4	2.901699E-4	5.102966E-1	1.511753E+1
3.529121E+3	3.912700E+2	2.963171E+1	-1.009251E+0	3.912600E+2	2.963247E+1	-1.009251E+0	1.021200E-6	8.075021E-4	2.891280E-4	4.810045E-1	1.425334E+1
3.535066E+3	3.911700E+2	2.963929E+1	-9.264025E-1	3.911600E+2	2.964004E+1	-1.029336E+0	1.017440E-6	7.632202E-4	2.880634E-4	4.877043E-1	1.445558E+1
3.540895E+3	3.910800E+2	2.964611E+1	-9.657594E-1	3.910600E+2	2.964762E+1	-8.779631E-1	1.013680E-6	7.965681E-4	2.869989E-4	5.140852E-1	1.524138E+1
3.547729E+3	3.909700E+2	2.965445E+1	-1.100110E+0	3.909600E+2	2.965521E+1	-1.100110E+0	1.009540E-6	6.740110E-4	2.858267E-4	5.052452E-1	1.498320E+1
3.553183E+3	3.908700E+2	2.966204E+1	-9.294320E-1	3.908600E+2	2.966279E+1	-1.032702E+0	1.005940E-6	7.392486E-4	2.848075E-4	4.755092E-1	1.410492E+1
3.558993E+3	3.907800E+2	2.966887E+1	-9.677419E-1	3.907600E+2	2.967039E+1	-9.677419E-1	1.002280E-6	7.578772E-4	2.837712E-4	4.895638E-1	1.452575E+1
3.565813E+3	3.906700E+2	2.967722E+1	-1.069709E+0	3.906500E+2	2.967874E+1	-9.627385E-1	9.981200E-7	7.133805E-4	2.825934E-4	5.110565E-1	1.516704E+1
3.571422E+3	3.905700E+2	2.968482E+1	-9.284732E-1	3.905600E+2	2.968558E+1	-1.031637E+0	9.945200E-7	7.334023E-4	2.815742E-4	5.036918E-1	1.495263E+1
3.577238E+3	3.904800E+2	2.969166E+1	-1.061947E+0	3.904600E+2	2.969318E+1	-9.734513E-1	9.908800E-7	7.185929E-4	2.805436E-4	4.867577E-1	1.445359E+1
3.584018E+3	3.903600E+2	2.970079E+1	-9.882870E-1	3.903500E+2	2.970155E+1	-9.882870E-1	9.868200E-7	6.737103E-4	2.793941E-4	5.015558E-1	1.489653E+1
3.589482E+3	3.902700E+2	2.970764E+1	-9.517096E-1	3.902600E+2	2.970840E+1	-1.057455E+0	9.833400E-7	6.919692E-4	2.784088E-4	4.932114E-1	1.465277E+1
3.595156E+3	3.901800E+2	2.971449E+1	-9.833135E-1	3.901600E+2	2.971601E+1	-8.939213E-1	9.798000E-7	7.430200E-4	2.774066E-4	5.106981E-1	1.517587E+1
3.601868E+3	3.900700E+2	2.972287E+1	-1.058201E+0	3.900600E+2	2.972363E+1	-1.058201E+0	9.757200E-7	7.297578E-4	2.762514E-4	5.082319E-1	1.510655E+1
3.607538E+3	3.899700E+2	2.973049E+1	-9.694794E-1	3.899600E+2	2.973125E+1	-9.694794E-1	9.722400E-7	6.998694E-4	2.752661E-4	4.909339E-1	1.459584E+1
3.613108E+3	3.898800E+2	2.973736E+1	-9.833135E-1	3.898700E+2	2.973812E+1	-9.833135E-1	9.688000E-7	7.514564E-4	2.742922E-4	5.073360E-1	1.508768E+1
3.619820E+3	3.897700E+2	2.974575E+1	-1.049501E+0	3.897600E+2	2.974651E+1	-1.154452E+0	9.647400E-7	7.053103E-4	2.731427E-4	4.715344E-1	1.402654E+1
3.625537E+3	3.896700E+2	2.975338E+1	-1.030397E+0	3.896500E+2	2.975491E+1	-9.273570E-1	9.611600E-7	7.415427E-4	2.721291E-4	4.835062E-1	1.438619E+1
3.631360E+3	3.895700E+2	2.976102E+1	-9.297521E-1	3.895600E+2	2.976178E+1	-1.033058E+0	9.576200E-7	7.932219E-4	2.711268E-4	5.029922E-1	1.497021E+1
3.637168E+3	3.894800E+2	2.976790E+1	-1.029866E+0	3.894600E+2	2.976942E+1	-1.029866E+0	9.541600E-7	7.793658E-4	2.701472E-4	4.799101E-1	1.428664E+1
3.642994E+3	3.893800E+2	2.977554E+1	-9.519688E-1	3.893600E+2	2.977707E+1	-9.519688E-1	9.506200E-7	7.990629E-4	2.691450E-4	4.967714E-1	1.479261E+1
3.649927E+3	3.892700E+2	2.978395E+1	-1.069328E+0	3.892500E+2	2.978548E+1	-9.623953E-1	9.465800E-7	7.705459E-4	2.680011E-4	5.131705E-1	1.528456E+1
3.655538E+3	3.891700E+2	2.979161E+1	-1.037344E+0	3.891600E+2	2.979237E+1	-1.037344E+0	9.431800E-7	7.549347E-4	2.670385E-4	4.996661E-1	1.488649E+1
3.661322E+3	3.890700E+2	2.979926E+1	-9.090909E-1	3.890600E+2	2.980003E+1	-1.010101E+0	9.397200E-7	8.083314E-4	2.660589E-4	4.848898E-1	1.444972E+1
3.667262E+3	3.889800E+2	2.980616E+1	-1.037763E+0	3.889600E+2	2.980769E+1	-9.512828E-1	9.362000E-7	7.776234E-4	2.650623E-4	4.980291E-1	1.484531E+1
3.674200E+3	3.888600E+2	2.981536E+1	-9.703504E-1	3.888500E+2	2.981612E+1	-9.703504E-1	9.322200E-7	7.485935E-4	2.639354E-4	5.075805E-1	1.513363E+1
3.679765E+3	3.887700E+2	2.982226E+1	-1.045296E+0	3.887600E+2	2.982303E+1	-1.045296E+0	9.289400E-7	7.001362E-4	2.630068E-4	4.946021E-1	1.475077E+1
3.685505E+3	3.886700E+2	2.982993E+1	-9.268795E-1	3.886600E+2	2.983070E+1	-1.029866E+0	9.255200E-7	7.540127E-4	2.620385E-4	4.772082E-1	1.423546E+1
3.691331E+3	3.885800E+2	2.983684E+1	-9.880240E-1	3.885600E+2	2.983838E+1	-9.880240E-1	9.221600E-7	7.052838E-4	2.610872E-4	4.803242E-1	1.433230E+1
3.698011E+3	3.884700E+2	2.984529E+1	-1.048035E+0	3.884500E+2	2.984683E+1	-1.048035E+0	9.183800E-7	7.598748E-4	2.600170E-4	4.871360E-1	1.453925E+1
3.703736E+3	3.883700E+2	2.985298E+1	-1.010101E+0	3.883500E+2	2.985451E+1	-9.090909E-1	9.149400E-7	7.635145E-4	2.590430E-4	5.084499E-1	1.517927E+1
3.709676E+3	3.882700E+2	2.986066E+1	-9.430667E-1	3.882600E+2	2.986143E+1	-1.047852E+0	9.115800E-7	7.126256E-4	2.580917E-4	4.994071E-1	1.491327E+1
3.715402E+3	3.881800E+2	2.986759E+1	-9.733078E-1	3.881600E+2	2.986913E+1	-8.848252E-1	9.082800E-7	7.523825E-4	2.571574E-4	5.051936E-1	1.508965E+1
3.722183E+3	3.880700E+2	2.987605E+1	-1.078749E+0	3.880600E+2	2.987682E+1	-1.078749E+0	9.045200E-7	7.181878E-4	2.560929E-4	5.096522E-1	1.522683E+1
3.727745E+3	3.879700E+2	2.988375E+1	-1.008912E+0	3.879600E+2	2.988452E+1	-1.008912E+0	9.011800E-7	7.743779E-4	2.551472E-4	4.840389E-1	1.446527E+1
3.733692E+3	3.878700E+2	2.989146E+1	-9.090909E-1	3.878600E+2	2.989223E+1	-1.010101E+0	8.978000E-7	8.108833E-4	2.541903E-4	4.797859E-1	1.434188E+1
3.739632E+3	3.877800E+2	2.989840E+1	-1.070632E+0	3.877600E+2	2.989994E+1	-9.814126E-1	8.945400E-7	7.270603E-4	2.532673E-4	4.905820E-1	1.466857E+1
3.746357E+3	3.876600E+2	2.990765E+1	-9.286328E-1	3.876500E+2	2.990842E+1	-9.286328E-1	8.907000E-7	8.173470E-4	2.521801E-4	5.146976E-1	1.539332E+1
3.752172E+3	3.875700E+2	2.991460E+1	-9.701761E-1	3.875600E+2	2.991537E+1	-1.077973E+0	8.874600E-7	6.973497E-4	2.512627E-4	4.864384E-1	1.455225E+1
3.757738E+3	3.874800E+2	2.992154E+1	-1.006251E+0	3.874600E+2	2.992309E+1	-1.006251E+0	8.843600E-7	6.812778E-4	2.503851E-4	4.703182E-1	1.407356E+1
3.764297E+3	3.873700E+2	2.993004E+1	-1.047852E+0	3.873500E+2	2.993159E+1	-9.430667E-1	8.807200E-7	7.759265E-4	2.493545E-4	5.060745E-1	1.514713E+1
3.770023E+3	3.872700E+2	2.993777E+1	-1.031814E+0	3.872600E+2	2.993854E+1	-1.031814E+0	8.774600E-7	7.754667E-4	2.484315E-4	5.038210E-1	1.508393E+1
3.775838E+3	3.871700E+2	2.994550E+1	-9.120081E-1	3.871600E+2	2.994628E+1	-1.013342E+0	8.742200E-7	8.144853E-4	2.475142E-4	4.806372E-1	1.439330E+1
3.781759E+3	3.870800E+2	2.995246E+1	-1.013000E+0	3.870600E+2	2.995401E+1	-9.117002E-1	8.709600E-7	7.812541E-4	2.465912E-4	5.024972E-1	1.505155E+1
3.787682E+3	3.869800E+2	2.996020E+1	-1.005331E+0	3.869700E+2	2.996098E+1	-1.005331E+0	8.677800E-7	6.933374E-4	2.456908E-4	5.025064E-1	1.505607E+1
3.794247E+3	3.868700E+2	2.996872E+1	-9.601707E-1	3.868600E+2	2.996950E+1	-1.066856E+0	8.642000E-7	7.719084E-4	2.446772E-4	4.779955E-1	1.432508E+1
3.799871E+3	3.867800E+2	2.997570E+1	-1.041064E+0	3.867600E+2	2.997725E+1	-9.543089E-1	8.610600E-7	7.902365E-4	2.437882E-4	4.855564E-1	1.455585E+1
3.806787E+3	3.866600E+2	2.998500E+1	-9.611962E-1	3.866500E+2	2.998578E+1	-9.611962E-1	8.574000E-7	7.376435E-4	2.427520E-4	5.078639E-1	1.522822E+1
3.812405E+3	3.865700E+2	2.999198E+1	-1.035554E+0	3.865600E+2	2.999276E+1	-1.035554E+0	8.543000E-7	7.403202E-4	2.418743E-4	4.918449E-1	1.475204E+1
3.818199E+3	3.864700E+2	2.999974E+1	-8.936550E-1	3.864600E+2	3.000052E+1	-9.830206E-1	8.512000E-7	7.430164E-4	2.409966E-4	4.743733E-1	1.423165E+1
3.824913E+3	3.863700E+2	3.000751E+1	-1.070473E+0	3.863500E+2	3.000906E+1	-9.634255E-1	8.477200E-7	7.663088E-4	2.400113E-4	4.929712E-1	1.479314E+1
3.830518E+3	3.862700E+2	3.001527E+1	-9.036145E-1	3.862600E+2	3.001605E+1	-9.939759E-1	8.447000E-7	6.748996E-4	2.391563E-4	4.947729E-1	1.485159E+1
3.837158E+3	3.861700E+2	3.002305E+1	-1.054852E+0	3.861500E+2	3.002460E+1	-9.493671E-1	8.412200E-7	7.722299E-4	2.381710E-4	4.977435E-1	1.494408E+1
3.842846E+3	3.860700E+2	3.003082E+1	-9.410945E-1	3.860600E+2	3.003160E+1	-9.410945E-1	8.381800E-7	7.750307E-4	2.373103E-4	5.129193E-1	1.540379E+1
3.848584E+3	3.859800E+2	3.003783E+1	-1.005025E+0	3.859700E+2	3.003860E+1	-1.005025E+0	8.352000E-7	6.825763E-4	2.364666E-4	4.919250E-1	1.477720E+1
3.855151E+3	3.858700E+2	3.004639E+1	-9.438909E-1	3.858600E+2	3.004717E+1	-9.438909E-1	8.317800E-7	7.809941E-4	2.354983E-4	4.948982E-1	1.486982E+1
3.860872E+3	3.857800E+2	3.005340E+1	-1.005025E+0	3.857700E+2	3.005418E+1	-1.005025E+0	8.287800E-7	6.899770E-4	2.346489E-4	4.967099E-1	1.492868E+1
3.867439E+3	3.856700E+2	3.006197E+1	-9.495340E-1	3.856600E+2	3.006275E+1	-1.055038E+0	8.253600E-7	7.299782E-4	2.336806E-4	4.708005E-1	1.415336E+1
3.873126E+3	3.855800E+2	3.006899E+1	-9.890604E-1	3.855600E+2	3.007055E+1	-8.991458E-1	8.224200E-7	7.315780E-4	2.328482E-4	4.959249E-1	1.491268E+1
3.879799E+3	3.854700E+2	3.007757E+1	-1.047486E+0	3.854600E+2	3.007835E+1	-1.047486E+0	8.190000E-7	7.722290E-4	2.318800E-4	4.974400E-1	1.496222E+1
